#node	identifier	category	term ID	term description
ponA	224308.BSU22320	InterPro	IPR003961	Fibronectin type III
ponA	224308.BSU22320	InterPro	IPR012338	Beta-lactamase/transpeptidase-like
ponA	224308.BSU22320	InterPro	IPR013783	Immunoglobulin-like fold
ponA	224308.BSU22320	InterPro	IPR023346	Lysozyme-like domain superfamily
ponA	224308.BSU22320	InterPro	IPR036116	Fibronectin type III superfamily
ponA	224308.BSU22320	InterPro	IPR036950	Penicillin binding protein transglycosylase domain
ponA	224308.BSU22320	SMART	SM00060	Fibronectin type 3 domain
pth	224308.BSU00530	GO Process	GO:0006412	Translation
pth	224308.BSU00530	GO Process	GO:0006518	Peptide metabolic process
pth	224308.BSU00530	GO Process	GO:0006807	Nitrogen compound metabolic process
pth	224308.BSU00530	GO Process	GO:0008152	Metabolic process
pth	224308.BSU00530	GO Process	GO:0009058	Biosynthetic process
pth	224308.BSU00530	GO Process	GO:0009059	Macromolecule biosynthetic process
pth	224308.BSU00530	GO Process	GO:0009653	Anatomical structure morphogenesis
pth	224308.BSU00530	GO Process	GO:0009987	Cellular process
pth	224308.BSU00530	GO Process	GO:0010467	Gene expression
pth	224308.BSU00530	GO Process	GO:0019538	Protein metabolic process
pth	224308.BSU00530	GO Process	GO:0030154	Cell differentiation
pth	224308.BSU00530	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
pth	224308.BSU00530	GO Process	GO:0032502	Developmental process
pth	224308.BSU00530	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
pth	224308.BSU00530	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
pth	224308.BSU00530	GO Process	GO:0043043	Peptide biosynthetic process
pth	224308.BSU00530	GO Process	GO:0043170	Macromolecule metabolic process
pth	224308.BSU00530	GO Process	GO:0043603	Cellular amide metabolic process
pth	224308.BSU00530	GO Process	GO:0043604	Amide biosynthetic process
pth	224308.BSU00530	GO Process	GO:0043934	Sporulation
pth	224308.BSU00530	GO Process	GO:0044237	Cellular metabolic process
pth	224308.BSU00530	GO Process	GO:0044238	Primary metabolic process
pth	224308.BSU00530	GO Process	GO:0044249	Cellular biosynthetic process
pth	224308.BSU00530	GO Process	GO:0044260	Cellular macromolecule metabolic process
pth	224308.BSU00530	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
pth	224308.BSU00530	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
pth	224308.BSU00530	GO Process	GO:0048856	Anatomical structure development
pth	224308.BSU00530	GO Process	GO:0048869	Cellular developmental process
pth	224308.BSU00530	GO Process	GO:0071704	Organic substance metabolic process
pth	224308.BSU00530	GO Process	GO:1901564	Organonitrogen compound metabolic process
pth	224308.BSU00530	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
pth	224308.BSU00530	GO Process	GO:1901576	Organic substance biosynthetic process
pth	224308.BSU00530	GO Function	GO:0003824	Catalytic activity
pth	224308.BSU00530	GO Function	GO:0004045	aminoacyl-tRNA hydrolase activity
pth	224308.BSU00530	GO Function	GO:0016787	Hydrolase activity
pth	224308.BSU00530	GO Function	GO:0016788	Hydrolase activity, acting on ester bonds
pth	224308.BSU00530	GO Function	GO:0052689	Carboxylic ester hydrolase activity
pth	224308.BSU00530	GO Function	GO:0140098	Catalytic activity, acting on RNA
pth	224308.BSU00530	GO Function	GO:0140101	Catalytic activity, acting on a tRNA
pth	224308.BSU00530	GO Function	GO:0140640	Catalytic activity, acting on a nucleic acid
pth	224308.BSU00530	GO Component	GO:0005622	Intracellular anatomical structure
pth	224308.BSU00530	GO Component	GO:0005737	Cytoplasm
pth	224308.BSU00530	GO Component	GO:0110165	Cellular anatomical entity
pth	224308.BSU00530	COMPARTMENTS	GOCC:0005622	Intracellular
pth	224308.BSU00530	COMPARTMENTS	GOCC:0005737	Cytoplasm
pth	224308.BSU00530	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
pth	224308.BSU00530	UniProt Keywords	KW-0378	Hydrolase
pth	224308.BSU00530	UniProt Keywords	KW-0749	Sporulation
pth	224308.BSU00530	UniProt Keywords	KW-0963	Cytoplasm
pth	224308.BSU00530	Pfam	PF01195	Peptidyl-tRNA hydrolase
pth	224308.BSU00530	InterPro	IPR001328	Peptidyl-tRNA hydrolase
pth	224308.BSU00530	InterPro	IPR018171	Peptidyl-tRNA hydrolase, conserved site
pth	224308.BSU00530	InterPro	IPR036416	Peptidyl-tRNA hydrolase superfamily
rapA	224308.BSU12430	GO Process	GO:0009653	Anatomical structure morphogenesis
rapA	224308.BSU12430	GO Process	GO:0009987	Cellular process
rapA	224308.BSU12430	GO Process	GO:0030154	Cell differentiation
rapA	224308.BSU12430	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
rapA	224308.BSU12430	GO Process	GO:0032502	Developmental process
rapA	224308.BSU12430	GO Process	GO:0043934	Sporulation
rapA	224308.BSU12430	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
rapA	224308.BSU12430	GO Process	GO:0048856	Anatomical structure development
rapA	224308.BSU12430	GO Process	GO:0048869	Cellular developmental process
rapA	224308.BSU12430	GO Function	GO:0003824	Catalytic activity
rapA	224308.BSU12430	GO Function	GO:0004721	Phosphoprotein phosphatase activity
rapA	224308.BSU12430	GO Function	GO:0016787	Hydrolase activity
rapA	224308.BSU12430	GO Function	GO:0016788	Hydrolase activity, acting on ester bonds
rapA	224308.BSU12430	GO Function	GO:0016791	Phosphatase activity
rapA	224308.BSU12430	GO Function	GO:0042578	Phosphoric ester hydrolase activity
rapA	224308.BSU12430	GO Function	GO:0140096	Catalytic activity, acting on a protein
rapA	224308.BSU12430	STRING clusters	CL:5788	Mixed, incl. Quorum sensing, and Exopolysaccharide synthesis
rapA	224308.BSU12430	STRING clusters	CL:5790	Mixed, incl. Quorum sensing, and Exopolysaccharide synthesis
rapA	224308.BSU12430	STRING clusters	CL:5887	Quorum sensing, and CoA hydrolase activity
rapA	224308.BSU12430	STRING clusters	CL:5890	TPR repeat, and RapG/RapK inhibitor
rapA	224308.BSU12430	KEGG	bsu02024	Quorum sensing
rapA	224308.BSU12430	UniProt Keywords	KW-0378	Hydrolase
rapA	224308.BSU12430	UniProt Keywords	KW-0677	Repeat
rapA	224308.BSU12430	UniProt Keywords	KW-0749	Sporulation
rapA	224308.BSU12430	UniProt Keywords	KW-0802	TPR repeat
rapA	224308.BSU12430	UniProt Keywords	KW-0904	Protein phosphatase
rapA	224308.BSU12430	Pfam	PF13424	Tetratricopeptide repeat
rapA	224308.BSU12430	InterPro	IPR011990	Tetratricopeptide-like helical domain superfamily
rapA	224308.BSU12430	InterPro	IPR019734	Tetratricopeptide repeat
rplK	224308.BSU01020	GO Process	GO:0006412	Translation
rplK	224308.BSU01020	GO Process	GO:0006518	Peptide metabolic process
rplK	224308.BSU01020	GO Process	GO:0006807	Nitrogen compound metabolic process
rplK	224308.BSU01020	GO Process	GO:0008152	Metabolic process
rplK	224308.BSU01020	GO Process	GO:0009058	Biosynthetic process
rplK	224308.BSU01020	GO Process	GO:0009059	Macromolecule biosynthetic process
rplK	224308.BSU01020	GO Process	GO:0009987	Cellular process
rplK	224308.BSU01020	GO Process	GO:0010467	Gene expression
rplK	224308.BSU01020	GO Process	GO:0019538	Protein metabolic process
rplK	224308.BSU01020	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
rplK	224308.BSU01020	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
rplK	224308.BSU01020	GO Process	GO:0042221	Response to chemical
rplK	224308.BSU01020	GO Process	GO:0043043	Peptide biosynthetic process
rplK	224308.BSU01020	GO Process	GO:0043170	Macromolecule metabolic process
rplK	224308.BSU01020	GO Process	GO:0043603	Cellular amide metabolic process
rplK	224308.BSU01020	GO Process	GO:0043604	Amide biosynthetic process
rplK	224308.BSU01020	GO Process	GO:0044237	Cellular metabolic process
rplK	224308.BSU01020	GO Process	GO:0044238	Primary metabolic process
rplK	224308.BSU01020	GO Process	GO:0044249	Cellular biosynthetic process
rplK	224308.BSU01020	GO Process	GO:0044260	Cellular macromolecule metabolic process
rplK	224308.BSU01020	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
rplK	224308.BSU01020	GO Process	GO:0046677	Response to antibiotic
rplK	224308.BSU01020	GO Process	GO:0050896	Response to stimulus
rplK	224308.BSU01020	GO Process	GO:0071704	Organic substance metabolic process
rplK	224308.BSU01020	GO Process	GO:1901564	Organonitrogen compound metabolic process
rplK	224308.BSU01020	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
rplK	224308.BSU01020	GO Process	GO:1901576	Organic substance biosynthetic process
rplK	224308.BSU01020	GO Function	GO:0003676	Nucleic acid binding
rplK	224308.BSU01020	GO Function	GO:0003723	RNA binding
rplK	224308.BSU01020	GO Function	GO:0003735	Structural constituent of ribosome
rplK	224308.BSU01020	GO Function	GO:0005198	Structural molecule activity
rplK	224308.BSU01020	GO Function	GO:0005488	Binding
rplK	224308.BSU01020	GO Function	GO:0019843	rRNA binding
rplK	224308.BSU01020	GO Function	GO:0070180	Large ribosomal subunit rRNA binding
rplK	224308.BSU01020	GO Function	GO:0097159	Organic cyclic compound binding
rplK	224308.BSU01020	GO Function	GO:1901363	Heterocyclic compound binding
rplK	224308.BSU01020	GO Component	GO:0005622	Intracellular anatomical structure
rplK	224308.BSU01020	GO Component	GO:0005737	Cytoplasm
rplK	224308.BSU01020	GO Component	GO:0005829	Cytosol
rplK	224308.BSU01020	GO Component	GO:0005840	Ribosome
rplK	224308.BSU01020	GO Component	GO:0015934	Large ribosomal subunit
rplK	224308.BSU01020	GO Component	GO:0022625	Cytosolic large ribosomal subunit
rplK	224308.BSU01020	GO Component	GO:0022626	Cytosolic ribosome
rplK	224308.BSU01020	GO Component	GO:0032991	Protein-containing complex
rplK	224308.BSU01020	GO Component	GO:0043226	Organelle
rplK	224308.BSU01020	GO Component	GO:0043228	Non-membrane-bounded organelle
rplK	224308.BSU01020	GO Component	GO:0043229	Intracellular organelle
rplK	224308.BSU01020	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
rplK	224308.BSU01020	GO Component	GO:0044391	Ribosomal subunit
rplK	224308.BSU01020	GO Component	GO:0110165	Cellular anatomical entity
rplK	224308.BSU01020	GO Component	GO:1990904	Ribonucleoprotein complex
rplK	224308.BSU01020	STRING clusters	CL:54	Mixed, incl. Translation, and Protein export
rplK	224308.BSU01020	STRING clusters	CL:55	Translation, and Protein export
rplK	224308.BSU01020	STRING clusters	CL:56	Translation, and Protein export
rplK	224308.BSU01020	STRING clusters	CL:57	Translation, and Ribonucleoside triphosphate biosynthetic process
rplK	224308.BSU01020	STRING clusters	CL:58	Translation, and Ribonucleoside triphosphate biosynthetic process
rplK	224308.BSU01020	STRING clusters	CL:60	Ribosome, and Proton-transporting ATP synthase complex
rplK	224308.BSU01020	STRING clusters	CL:61	Ribosome, and Proton-transporting ATP synthase complex
rplK	224308.BSU01020	STRING clusters	CL:63	Ribosome, and Proton-transporting ATP synthase complex
rplK	224308.BSU01020	STRING clusters	CL:64	Ribosome, and Translation regulator activity
rplK	224308.BSU01020	STRING clusters	CL:68	Ribosome
rplK	224308.BSU01020	STRING clusters	CL:69	Ribosome
rplK	224308.BSU01020	STRING clusters	CL:71	Ribosome
rplK	224308.BSU01020	KEGG	bsu03010	Ribosome
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0005622	Intracellular
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0005737	Cytoplasm
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0005829	Cytosol
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0005840	Ribosome
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0015934	Large ribosomal subunit
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0022625	Cytosolic large ribosomal subunit
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0022626	Cytosolic ribosome
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0032991	Protein-containing complex
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0043226	Organelle
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0043229	Intracellular organelle
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0044391	Ribosomal subunit
rplK	224308.BSU01020	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
rplK	224308.BSU01020	COMPARTMENTS	GOCC:1990904	Ribonucleoprotein complex
rplK	224308.BSU01020	UniProt Keywords	KW-0046	Antibiotic resistance
rplK	224308.BSU01020	UniProt Keywords	KW-0488	Methylation
rplK	224308.BSU01020	UniProt Keywords	KW-0687	Ribonucleoprotein
rplK	224308.BSU01020	UniProt Keywords	KW-0689	Ribosomal protein
rplK	224308.BSU01020	UniProt Keywords	KW-0694	RNA-binding
rplK	224308.BSU01020	UniProt Keywords	KW-0699	rRNA-binding
rplK	224308.BSU01020	InterPro	IPR000911	Ribosomal protein L11/L12
rplK	224308.BSU01020	InterPro	IPR006519	Ribosomal protein L11, bacterial-type
rplK	224308.BSU01020	InterPro	IPR020783	Ribosomal protein L11, C-terminal
rplK	224308.BSU01020	InterPro	IPR020784	Ribosomal protein L11, N-terminal
rplK	224308.BSU01020	InterPro	IPR020785	Ribosomal protein L11, conserved site
rplK	224308.BSU01020	InterPro	IPR036769	Ribosomal protein L11, C-terminal domain superfamily
rplK	224308.BSU01020	InterPro	IPR036796	Ribosomal protein L11/L12, N-terminal domain superfamily
rplK	224308.BSU01020	SMART	SM00649	Ribosomal protein L11/L12
rpmGB	224308.BSU00990	GO Process	GO:0006412	Translation
rpmGB	224308.BSU00990	GO Process	GO:0006518	Peptide metabolic process
rpmGB	224308.BSU00990	GO Process	GO:0006807	Nitrogen compound metabolic process
rpmGB	224308.BSU00990	GO Process	GO:0008152	Metabolic process
rpmGB	224308.BSU00990	GO Process	GO:0009058	Biosynthetic process
rpmGB	224308.BSU00990	GO Process	GO:0009059	Macromolecule biosynthetic process
rpmGB	224308.BSU00990	GO Process	GO:0009987	Cellular process
rpmGB	224308.BSU00990	GO Process	GO:0010467	Gene expression
rpmGB	224308.BSU00990	GO Process	GO:0019538	Protein metabolic process
rpmGB	224308.BSU00990	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
rpmGB	224308.BSU00990	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
rpmGB	224308.BSU00990	GO Process	GO:0042221	Response to chemical
rpmGB	224308.BSU00990	GO Process	GO:0043043	Peptide biosynthetic process
rpmGB	224308.BSU00990	GO Process	GO:0043170	Macromolecule metabolic process
rpmGB	224308.BSU00990	GO Process	GO:0043603	Cellular amide metabolic process
rpmGB	224308.BSU00990	GO Process	GO:0043604	Amide biosynthetic process
rpmGB	224308.BSU00990	GO Process	GO:0044237	Cellular metabolic process
rpmGB	224308.BSU00990	GO Process	GO:0044238	Primary metabolic process
rpmGB	224308.BSU00990	GO Process	GO:0044249	Cellular biosynthetic process
rpmGB	224308.BSU00990	GO Process	GO:0044260	Cellular macromolecule metabolic process
rpmGB	224308.BSU00990	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
rpmGB	224308.BSU00990	GO Process	GO:0046677	Response to antibiotic
rpmGB	224308.BSU00990	GO Process	GO:0050896	Response to stimulus
rpmGB	224308.BSU00990	GO Process	GO:0071704	Organic substance metabolic process
rpmGB	224308.BSU00990	GO Process	GO:1901564	Organonitrogen compound metabolic process
rpmGB	224308.BSU00990	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
rpmGB	224308.BSU00990	GO Process	GO:1901576	Organic substance biosynthetic process
rpmGB	224308.BSU00990	GO Function	GO:0003735	Structural constituent of ribosome
rpmGB	224308.BSU00990	GO Function	GO:0005198	Structural molecule activity
rpmGB	224308.BSU00990	GO Component	GO:0005622	Intracellular anatomical structure
rpmGB	224308.BSU00990	GO Component	GO:0005737	Cytoplasm
rpmGB	224308.BSU00990	GO Component	GO:0005840	Ribosome
rpmGB	224308.BSU00990	GO Component	GO:0043226	Organelle
rpmGB	224308.BSU00990	GO Component	GO:0043228	Non-membrane-bounded organelle
rpmGB	224308.BSU00990	GO Component	GO:0043229	Intracellular organelle
rpmGB	224308.BSU00990	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
rpmGB	224308.BSU00990	GO Component	GO:0110165	Cellular anatomical entity
rpmGB	224308.BSU00990	STRING clusters	CL:184	Ribosomal protein L33, and Ribosomal protein L31
rpmGB	224308.BSU00990	STRING clusters	CL:54	Mixed, incl. Translation, and Protein export
rpmGB	224308.BSU00990	STRING clusters	CL:55	Translation, and Protein export
rpmGB	224308.BSU00990	STRING clusters	CL:56	Translation, and Protein export
rpmGB	224308.BSU00990	STRING clusters	CL:57	Translation, and Ribonucleoside triphosphate biosynthetic process
rpmGB	224308.BSU00990	STRING clusters	CL:58	Translation, and Ribonucleoside triphosphate biosynthetic process
rpmGB	224308.BSU00990	STRING clusters	CL:60	Ribosome, and Proton-transporting ATP synthase complex
rpmGB	224308.BSU00990	STRING clusters	CL:61	Ribosome, and Proton-transporting ATP synthase complex
rpmGB	224308.BSU00990	STRING clusters	CL:63	Ribosome, and Proton-transporting ATP synthase complex
rpmGB	224308.BSU00990	STRING clusters	CL:64	Ribosome, and Translation regulator activity
rpmGB	224308.BSU00990	STRING clusters	CL:68	Ribosome
rpmGB	224308.BSU00990	KEGG	bsu03010	Ribosome
rpmGB	224308.BSU00990	COMPARTMENTS	GOCC:0005622	Intracellular
rpmGB	224308.BSU00990	COMPARTMENTS	GOCC:0005840	Ribosome
rpmGB	224308.BSU00990	COMPARTMENTS	GOCC:0043226	Organelle
rpmGB	224308.BSU00990	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
rpmGB	224308.BSU00990	COMPARTMENTS	GOCC:0043229	Intracellular organelle
rpmGB	224308.BSU00990	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
rpmGB	224308.BSU00990	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
rpmGB	224308.BSU00990	UniProt Keywords	KW-0046	Antibiotic resistance
rpmGB	224308.BSU00990	UniProt Keywords	KW-0687	Ribonucleoprotein
rpmGB	224308.BSU00990	UniProt Keywords	KW-0689	Ribosomal protein
rpmGB	224308.BSU00990	Pfam	PF00471	Ribosomal protein L33
rpmGB	224308.BSU00990	InterPro	IPR001705	Ribosomal protein L33
rpmGB	224308.BSU00990	InterPro	IPR011332	Zinc-binding ribosomal protein
rpmGB	224308.BSU00990	InterPro	IPR018264	Ribosomal protein L33, conserved site
rpmGB	224308.BSU00990	InterPro	IPR038584	Ribosomal protein L33 superfamily
rpoB	224308.BSU01070	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
rpoB	224308.BSU01070	GO Process	GO:0006351	Transcription, DNA-templated
rpoB	224308.BSU01070	GO Process	GO:0006725	Cellular aromatic compound metabolic process
rpoB	224308.BSU01070	GO Process	GO:0006807	Nitrogen compound metabolic process
rpoB	224308.BSU01070	GO Process	GO:0008152	Metabolic process
rpoB	224308.BSU01070	GO Process	GO:0009058	Biosynthetic process
rpoB	224308.BSU01070	GO Process	GO:0009059	Macromolecule biosynthetic process
rpoB	224308.BSU01070	GO Process	GO:0009987	Cellular process
rpoB	224308.BSU01070	GO Process	GO:0010467	Gene expression
rpoB	224308.BSU01070	GO Process	GO:0016070	RNA metabolic process
rpoB	224308.BSU01070	GO Process	GO:0018130	Heterocycle biosynthetic process
rpoB	224308.BSU01070	GO Process	GO:0019438	Aromatic compound biosynthetic process
rpoB	224308.BSU01070	GO Process	GO:0032774	RNA biosynthetic process
rpoB	224308.BSU01070	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
rpoB	224308.BSU01070	GO Process	GO:0034654	Nucleobase-containing compound biosynthetic process
rpoB	224308.BSU01070	GO Process	GO:0042221	Response to chemical
rpoB	224308.BSU01070	GO Process	GO:0043170	Macromolecule metabolic process
rpoB	224308.BSU01070	GO Process	GO:0044237	Cellular metabolic process
rpoB	224308.BSU01070	GO Process	GO:0044238	Primary metabolic process
rpoB	224308.BSU01070	GO Process	GO:0044249	Cellular biosynthetic process
rpoB	224308.BSU01070	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
rpoB	224308.BSU01070	GO Process	GO:0046483	Heterocycle metabolic process
rpoB	224308.BSU01070	GO Process	GO:0046677	Response to antibiotic
rpoB	224308.BSU01070	GO Process	GO:0050896	Response to stimulus
rpoB	224308.BSU01070	GO Process	GO:0071704	Organic substance metabolic process
rpoB	224308.BSU01070	GO Process	GO:0090304	Nucleic acid metabolic process
rpoB	224308.BSU01070	GO Process	GO:0097659	Nucleic acid-templated transcription
rpoB	224308.BSU01070	GO Process	GO:1901360	Organic cyclic compound metabolic process
rpoB	224308.BSU01070	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
rpoB	224308.BSU01070	GO Process	GO:1901576	Organic substance biosynthetic process
rpoB	224308.BSU01070	GO Function	GO:0001882	Nucleoside binding
rpoB	224308.BSU01070	GO Function	GO:0003676	Nucleic acid binding
rpoB	224308.BSU01070	GO Function	GO:0003677	DNA binding
rpoB	224308.BSU01070	GO Function	GO:0003824	Catalytic activity
rpoB	224308.BSU01070	GO Function	GO:0003899	DNA-directed 5-3 RNA polymerase activity
rpoB	224308.BSU01070	GO Function	GO:0005488	Binding
rpoB	224308.BSU01070	GO Function	GO:0016740	Transferase activity
rpoB	224308.BSU01070	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
rpoB	224308.BSU01070	GO Function	GO:0016779	Nucleotidyltransferase activity
rpoB	224308.BSU01070	GO Function	GO:0032549	Ribonucleoside binding
rpoB	224308.BSU01070	GO Function	GO:0034062	5-3 RNA polymerase activity
rpoB	224308.BSU01070	GO Function	GO:0036094	Small molecule binding
rpoB	224308.BSU01070	GO Function	GO:0097159	Organic cyclic compound binding
rpoB	224308.BSU01070	GO Function	GO:0097367	Carbohydrate derivative binding
rpoB	224308.BSU01070	GO Function	GO:0097747	RNA polymerase activity
rpoB	224308.BSU01070	GO Function	GO:0140098	Catalytic activity, acting on RNA
rpoB	224308.BSU01070	GO Function	GO:0140640	Catalytic activity, acting on a nucleic acid
rpoB	224308.BSU01070	GO Function	GO:1901363	Heterocyclic compound binding
rpoB	224308.BSU01070	GO Component	GO:0000428	DNA-directed RNA polymerase complex
rpoB	224308.BSU01070	GO Component	GO:0030880	RNA polymerase complex
rpoB	224308.BSU01070	GO Component	GO:0032991	Protein-containing complex
rpoB	224308.BSU01070	GO Component	GO:0061695	Transferase complex, transferring phosphorus-containing groups
rpoB	224308.BSU01070	GO Component	GO:0140535	Intracellular protein-containing complex
rpoB	224308.BSU01070	GO Component	GO:1902494	Catalytic complex
rpoB	224308.BSU01070	GO Component	GO:1990234	Transferase complex
rpoB	224308.BSU01070	STRING clusters	CL:54	Mixed, incl. Translation, and Protein export
rpoB	224308.BSU01070	STRING clusters	CL:55	Translation, and Protein export
rpoB	224308.BSU01070	STRING clusters	CL:56	Translation, and Protein export
rpoB	224308.BSU01070	STRING clusters	CL:57	Translation, and Ribonucleoside triphosphate biosynthetic process
rpoB	224308.BSU01070	STRING clusters	CL:58	Translation, and Ribonucleoside triphosphate biosynthetic process
rpoB	224308.BSU01070	STRING clusters	CL:60	Ribosome, and Proton-transporting ATP synthase complex
rpoB	224308.BSU01070	STRING clusters	CL:61	Ribosome, and Proton-transporting ATP synthase complex
rpoB	224308.BSU01070	STRING clusters	CL:63	Ribosome, and Proton-transporting ATP synthase complex
rpoB	224308.BSU01070	STRING clusters	CL:64	Ribosome, and Translation regulator activity
rpoB	224308.BSU01070	STRING clusters	CL:68	Ribosome
rpoB	224308.BSU01070	STRING clusters	CL:69	Ribosome
rpoB	224308.BSU01070	STRING clusters	CL:71	Ribosome
rpoB	224308.BSU01070	KEGG	bsu03020	RNA polymerase
rpoB	224308.BSU01070	Reactome	MAP-1643685	Disease
rpoB	224308.BSU01070	Reactome	MAP-5663205	Infectious disease
rpoB	224308.BSU01070	Reactome	MAP-9635486	Infection with Mycobacterium tuberculosis
rpoB	224308.BSU01070	COMPARTMENTS	GOCC:0000428	DNA-directed RNA polymerase complex
rpoB	224308.BSU01070	COMPARTMENTS	GOCC:0005622	Intracellular
rpoB	224308.BSU01070	COMPARTMENTS	GOCC:0030880	RNA polymerase complex
rpoB	224308.BSU01070	COMPARTMENTS	GOCC:0032991	Protein-containing complex
rpoB	224308.BSU01070	COMPARTMENTS	GOCC:0061695	Transferase complex, transferring phosphorus-containing groups
rpoB	224308.BSU01070	COMPARTMENTS	GOCC:1902494	Catalytic complex
rpoB	224308.BSU01070	COMPARTMENTS	GOCC:1990234	Transferase complex
rpoB	224308.BSU01070	UniProt Keywords	KW-0046	Antibiotic resistance
rpoB	224308.BSU01070	UniProt Keywords	KW-0240	DNA-directed RNA polymerase
rpoB	224308.BSU01070	UniProt Keywords	KW-0548	Nucleotidyltransferase
rpoB	224308.BSU01070	UniProt Keywords	KW-0804	Transcription
rpoB	224308.BSU01070	UniProt Keywords	KW-0808	Transferase
rpoB	224308.BSU01070	Pfam	PF00562	RNA polymerase Rpb2, domain 6
rpoB	224308.BSU01070	Pfam	PF04560	RNA polymerase Rpb2, domain 7
rpoB	224308.BSU01070	Pfam	PF04561	RNA polymerase Rpb2, domain 2
rpoB	224308.BSU01070	Pfam	PF04565	RNA polymerase Rpb2, domain 3
rpoB	224308.BSU01070	Pfam	PF10385	RNA polymerase beta subunit external 1 domain
rpoB	224308.BSU01070	InterPro	IPR007120	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
rpoB	224308.BSU01070	InterPro	IPR007121	RNA polymerase, beta subunit, conserved site
rpoB	224308.BSU01070	InterPro	IPR007641	RNA polymerase Rpb2, domain 7
rpoB	224308.BSU01070	InterPro	IPR007642	RNA polymerase Rpb2, domain 2
rpoB	224308.BSU01070	InterPro	IPR007644	RNA polymerase, beta subunit, protrusion
rpoB	224308.BSU01070	InterPro	IPR007645	RNA polymerase Rpb2, domain 3
rpoB	224308.BSU01070	InterPro	IPR010243	DNA-directed RNA polymerase beta subunit, bacterial-type
rpoB	224308.BSU01070	InterPro	IPR014724	RNA polymerase Rpb2, OB-fold
rpoB	224308.BSU01070	InterPro	IPR015712	DNA-directed RNA polymerase, subunit 2
rpoB	224308.BSU01070	InterPro	IPR019462	DNA-directed RNA polymerase, beta subunit, external 1 domain
rpoB	224308.BSU01070	InterPro	IPR037033	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain superfamily
rpoB	224308.BSU01070	InterPro	IPR037034	RNA polymerase Rpb2, domain 2 superfamily
rpoC	224308.BSU01080	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
rpoC	224308.BSU01080	GO Process	GO:0006351	Transcription, DNA-templated
rpoC	224308.BSU01080	GO Process	GO:0006725	Cellular aromatic compound metabolic process
rpoC	224308.BSU01080	GO Process	GO:0006807	Nitrogen compound metabolic process
rpoC	224308.BSU01080	GO Process	GO:0008152	Metabolic process
rpoC	224308.BSU01080	GO Process	GO:0009058	Biosynthetic process
rpoC	224308.BSU01080	GO Process	GO:0009059	Macromolecule biosynthetic process
rpoC	224308.BSU01080	GO Process	GO:0009987	Cellular process
rpoC	224308.BSU01080	GO Process	GO:0010467	Gene expression
rpoC	224308.BSU01080	GO Process	GO:0016070	RNA metabolic process
rpoC	224308.BSU01080	GO Process	GO:0018130	Heterocycle biosynthetic process
rpoC	224308.BSU01080	GO Process	GO:0019438	Aromatic compound biosynthetic process
rpoC	224308.BSU01080	GO Process	GO:0032774	RNA biosynthetic process
rpoC	224308.BSU01080	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
